Company_name,Company_type,Job_role,Experience_level,Total_Round,Round_no,Round_type,Topics,Difficulty_level
Sonata Software,Service,DevOps Engineer,5 Years,4,2,Technical Interview,Git,Medium
Sonata Software,Service,DevOps Engineer,5 Years,4,2,Technical Interview,DBMS,Easy
Sonata Software,Service,DevOps Engineer,5 Years,4,2,Technical Interview,Python,Hard
Sonata Software,Service,DevOps Engineer,5 Years,4,3,Hr Interview,Self Assessment,Medium
Sonata Software,Service,DevOps Engineer,5 Years,4,3,Hr Interview,Team & Leadership,Easy
Sonata Software,Service,DevOps Engineer,5 Years,4,4,Managerial Interview,Team & Leadership,Medium
Sonata Software,Service,SAP Consultant,2 Years,4,1,Online Assessment,SQL,Easy
Sonata Software,Service,SAP Consultant,2 Years,4,1,Online Assessment,Aptitude & Reasoning,Medium
Sonata Software,Service,SAP Consultant,2 Years,4,2,Technical Interview,System Design,Hard
Sonata Software,Service,SAP Consultant,2 Years,4,2,Technical Interview,Linux,Medium
Sonata Software,Service,SAP Consultant,2 Years,4,2,Technical Interview,Spring Boot,Hard
Sonata Software,Service,SAP Consultant,2 Years,4,3,Hr Interview,Behavioral Questions,Easy
Sonata Software,Service,SAP Consultant,2 Years,4,3,Hr Interview,Project Discussion,Easy
Sonata Software,Service,SAP Consultant,2 Years,4,4,Managerial Interview,Team & Leadership,Medium
Sonata Software,Service,SAP Consultant,2 Years,4,4,Managerial Interview,Project Discussion,Easy
Mastech Digital,Service,Python Developer,5 Years,4,1,Online Assessment,Data Structures & Algorithms,Hard
Mastech Digital,Service,Python Developer,5 Years,4,1,Online Assessment,Python,Medium
Mastech Digital,Service,Python Developer,5 Years,4,1,Online Assessment,Aptitude & Reasoning,Medium
Mastech Digital,Service,Python Developer,5 Years,4,2,Technical Interview,Docker & Kubernetes,Hard
Mastech Digital,Service,Python Developer,5 Years,4,2,Technical Interview,Python,Hard
Mastech Digital,Service,Python Developer,5 Years,4,2,Technical Interview,Computer Networks,Hard
Mastech Digital,Service,Python Developer,5 Years,4,3,Hr Interview,Behavioral Questions,Medium
Mastech Digital,Service,Python Developer,5 Years,4,4,Managerial Interview,Team & Leadership,Medium
Mastech Digital,Service,Python Developer,5 Years,4,4,Managerial Interview,Project Discussion,Easy
Mastech Digital,Service,Java Developer,5 Years,4,1,Online Assessment,Aptitude & Reasoning,Medium
Mastech Digital,Service,Java Developer,5 Years,4,1,Online Assessment,Data Structures & Algorithms,Easy
Mastech Digital,Service,Java Developer,5 Years,4,2,Technical Interview,NoSQL,Hard
Mastech Digital,Service,Java Developer,5 Years,4,2,Technical Interview,Docker & Kubernetes,Medium
Mastech Digital,Service,Java Developer,5 Years,4,2,Technical Interview,Data Structures & Algorithms,Hard
Mastech Digital,Service,Java Developer,5 Years,4,3,Hr Interview,Salary Discussion,Easy
Mastech Digital,Service,Java Developer,5 Years,4,3,Hr Interview,Behavioral Questions,Easy
Mastech Digital,Service,Java Developer,5 Years,4,4,Managerial Interview,Team & Leadership,Medium
Zensar Technologies,Service,Systems Engineer,2 Years,4,1,Online Assessment,Data Structures & Algorithms,Medium
Zensar Technologies,Service,Systems Engineer,2 Years,4,1,Online Assessment,Data Structures & Algorithms,Easy
Zensar Technologies,Service,Systems Engineer,2 Years,4,2,Technical Interview,Operating System,Medium
Zensar Technologies,Service,Systems Engineer,2 Years,4,2,Technical Interview,Docker & Kubernetes,Hard
Zensar Technologies,Service,Systems Engineer,2 Years,4,2,Technical Interview,Deep Learning,Medium
Zensar Technologies,Service,Systems Engineer,2 Years,4,3,Hr Interview,Behavioral Questions,Easy
Zensar Technologies,Service,Systems Engineer,2 Years,4,4,Managerial Interview,Team & Leadership,Medium
KPIT Technologies,Service,Python Developer,Fresher,3,1,Online Assessment,Data Structures & Algorithms,Easy
KPIT Technologies,Service,Python Developer,Fresher,3,1,Online Assessment,Aptitude & Reasoning,Medium
KPIT Technologies,Service,Python Developer,Fresher,3,1,Online Assessment,Data Structures & Algorithms,Medium
KPIT Technologies,Service,Python Developer,Fresher,3,2,Technical Interview,Computer Networks,Hard
KPIT Technologies,Service,Python Developer,Fresher,3,2,Technical Interview,DBMS,Hard
KPIT Technologies,Service,Python Developer,Fresher,3,2,Technical Interview,Data Modeling,Medium
KPIT Technologies,Service,Python Developer,Fresher,3,3,Hr Interview,Behavioral Questions,Easy
KPIT Technologies,Service,Python Developer,Fresher,3,3,Hr Interview,Team & Leadership,Medium
KPIT Technologies,Service,SAP Consultant,3 Years,4,1,Online Assessment,Data Structures & Algorithms,Hard
KPIT Technologies,Service,SAP Consultant,3 Years,4,2,Technical Interview,Data Structures & Algorithms,Hard
KPIT Technologies,Service,SAP Consultant,3 Years,4,2,Technical Interview,Docker & Kubernetes,Hard
KPIT Technologies,Service,SAP Consultant,3 Years,4,2,Technical Interview,ETL Concepts,Medium
KPIT Technologies,Service,SAP Consultant,3 Years,4,3,Hr Interview,Behavioral Questions,Medium
KPIT Technologies,Service,SAP Consultant,3 Years,4,4,Managerial Interview,Team & Leadership,Easy
Birlasoft,Service,SAP Consultant,2 Years,4,1,Online Assessment,Aptitude & Reasoning,Easy
Birlasoft,Service,SAP Consultant,2 Years,4,1,Online Assessment,Data Structures & Algorithms,Medium
Birlasoft,Service,SAP Consultant,2 Years,4,2,Technical Interview,C++,Hard
Birlasoft,Service,SAP Consultant,2 Years,4,2,Technical Interview,Cloud Computing,Medium
Birlasoft,Service,SAP Consultant,2 Years,4,2,Technical Interview,Git,Medium
Birlasoft,Service,SAP Consultant,2 Years,4,3,Hr Interview,Project Discussion,Easy
Birlasoft,Service,SAP Consultant,2 Years,4,3,Hr Interview,Salary Discussion,Easy
Birlasoft,Service,SAP Consultant,2 Years,4,4,Managerial Interview,Team & Leadership,Medium
Birlasoft,Service,Application Developer,5 Years,4,1,Online Assessment,Python,Hard
Birlasoft,Service,Application Developer,5 Years,4,1,Online Assessment,Verbal Ability,Medium
Birlasoft,Service,Application Developer,5 Years,4,1,Online Assessment,Data Structures & Algorithms,Medium
Birlasoft,Service,Application Developer,5 Years,4,2,Technical Interview,Data Modeling,Hard
Birlasoft,Service,Application Developer,5 Years,4,2,Technical Interview,Computer Networks,Medium
Birlasoft,Service,Application Developer,5 Years,4,2,Technical Interview,Node.js,Hard
Birlasoft,Service,Application Developer,5 Years,4,3,Hr Interview,Team & Leadership,Easy
Birlasoft,Service,Application Developer,5 Years,4,3,Hr Interview,Behavioral Questions,Medium
Birlasoft,Service,Application Developer,5 Years,4,4,Managerial Interview,Team & Leadership,Medium
Birlasoft,Service,Application Developer,5 Years,4,4,Managerial Interview,Project Discussion,Medium
Happiest Minds,Service,Java Developer,3 Years,4,1,Online Assessment,Data Structures & Algorithms,Easy
Happiest Minds,Service,Java Developer,3 Years,4,1,Online Assessment,Java,Easy
Happiest Minds,Service,Java Developer,3 Years,4,1,Online Assessment,Aptitude & Reasoning,Hard
Happiest Minds,Service,Java Developer,3 Years,4,2,Technical Interview,Security,Hard
Happiest Minds,Service,Java Developer,3 Years,4,2,Technical Interview,Docker & Kubernetes,Easy
Happiest Minds,Service,Java Developer,3 Years,4,2,Technical Interview,Data Structures & Algorithms,Medium
Happiest Minds,Service,Java Developer,3 Years,4,3,Hr Interview,Behavioral Questions,Medium
Happiest Minds,Service,Java Developer,3 Years,4,3,Hr Interview,Self Assessment,Medium
Happiest Minds,Service,Java Developer,3 Years,4,4,Managerial Interview,Project Discussion,Easy
Happiest Minds,Service,Java Developer,3 Years,4,4,Managerial Interview,Team & Leadership,Easy
Tanla Platforms,Service,Data Analyst,5 Years,4,1,Online Assessment,Data Structures & Algorithms,Easy
Tanla Platforms,Service,Data Analyst,5 Years,4,1,Online Assessment,Aptitude & Reasoning,Hard
Tanla Platforms,Service,Data Analyst,5 Years,4,1,Online Assessment,Python,Easy
Tanla Platforms,Service,Data Analyst,5 Years,4,2,Technical Interview,ETL Concepts,Hard
Tanla Platforms,Service,Data Analyst,5 Years,4,2,Technical Interview,Docker & Kubernetes,Hard
Tanla Platforms,Service,Data Analyst,5 Years,4,2,Technical Interview,Node.js,Hard
Tanla Platforms,Service,Data Analyst,5 Years,4,3,Hr Interview,Self Assessment,Medium
Tanla Platforms,Service,Data Analyst,5 Years,4,3,Hr Interview,Resume Discussion,Easy
Tanla Platforms,Service,Data Analyst,5 Years,4,4,Managerial Interview,Team & Leadership,Easy
Tanla Platforms,Service,DevOps Engineer,Fresher,3,1,Online Assessment,Data Structures & Algorithms,Hard
Tanla Platforms,Service,DevOps Engineer,Fresher,3,1,Online Assessment,SQL,Medium
Tanla Platforms,Service,DevOps Engineer,Fresher,3,1,Online Assessment,Verbal Ability,Hard
Tanla Platforms,Service,DevOps Engineer,Fresher,3,2,Technical Interview,Data Structures & Algorithms,Hard
Tanla Platforms,Service,DevOps Engineer,Fresher,3,2,Technical Interview,System Design,Medium
Tanla Platforms,Service,DevOps Engineer,Fresher,3,2,Technical Interview,Node.js,Medium
Tanla Platforms,Service,DevOps Engineer,Fresher,3,3,Hr Interview,Team & Leadership,Easy
Tanla Platforms,Service,DevOps Engineer,Fresher,3,3,Hr Interview,Self Assessment,Easy
LTIMindtree,Service,Cloud Engineer,1 Year,4,1,Online Assessment,Python,Hard
LTIMindtree,Service,Cloud Engineer,1 Year,4,1,Online Assessment,Verbal Ability,Medium
LTIMindtree,Service,Cloud Engineer,1 Year,4,1,Online Assessment,Aptitude & Reasoning,Medium
LTIMindtree,Service,Cloud Engineer,1 Year,4,2,Technical Interview,Cloud Computing,Medium
LTIMindtree,Service,Cloud Engineer,1 Year,4,2,Technical Interview,NoSQL,Easy
LTIMindtree,Service,Cloud Engineer,1 Year,4,2,Technical Interview,Java,Easy
LTIMindtree,Service,Cloud Engineer,1 Year,4,3,Hr Interview,Team & Leadership,Hard
LTIMindtree,Service,Cloud Engineer,1 Year,4,4,Managerial Interview,Team & Leadership,Hard
Coforge,Service,Associate Software Engineer,1 Year,4,1,Online Assessment,Aptitude & Reasoning,Medium
Coforge,Service,Associate Software Engineer,1 Year,4,1,Online Assessment,Verbal Ability,Medium
Coforge,Service,Associate Software Engineer,1 Year,4,2,Technical Interview,SQL,Easy
Coforge,Service,Associate Software Engineer,1 Year,4,2,Technical Interview,Node.js,Medium
Coforge,Service,Associate Software Engineer,1 Year,4,2,Technical Interview,Operating System,Hard
Coforge,Service,Associate Software Engineer,1 Year,4,3,Hr Interview,Team & Leadership,Easy
Coforge,Service,Associate Software Engineer,1 Year,4,3,Hr Interview,Career Goals,Easy
Coforge,Service,Associate Software Engineer,1 Year,4,4,Managerial Interview,Team & Leadership,Hard
Coforge,Service,Associate Software Engineer,1 Year,4,4,Managerial Interview,Project Discussion,Medium
Coforge,Service,IT Analyst,2 Years,4,1,Online Assessment,Data Structures & Algorithms,Hard
Coforge,Service,IT Analyst,2 Years,4,1,Online Assessment,Aptitude & Reasoning,Medium
Coforge,Service,IT Analyst,2 Years,4,2,Technical Interview,Data Structures & Algorithms,Hard
Coforge,Service,IT Analyst,2 Years,4,2,Technical Interview,Deep Learning,Hard
Coforge,Service,IT Analyst,2 Years,4,3,Hr Interview,Behavioral Questions,Medium
Coforge,Service,IT Analyst,2 Years,4,3,Hr Interview,Team & Leadership,Medium
Coforge,Service,IT Analyst,2 Years,4,4,Managerial Interview,Team & Leadership,Medium
Quess Corp,Service,Associate Software Engineer,Fresher,3,1,Online Assessment,Aptitude & Reasoning,Medium
Quess Corp,Service,Associate Software Engineer,Fresher,3,1,Online Assessment,Verbal Ability,Medium
Quess Corp,Service,Associate Software Engineer,Fresher,3,1,Online Assessment,Data Structures & Algorithms,Medium
Quess Corp,Service,Associate Software Engineer,Fresher,3,2,Technical Interview,CI/CD,Hard
Quess Corp,Service,Associate Software Engineer,Fresher,3,2,Technical Interview,React,Hard
Quess Corp,Service,Associate Software Engineer,Fresher,3,2,Technical Interview,Git,Medium
Quess Corp,Service,Associate Software Engineer,Fresher,3,3,Hr Interview,Resume Discussion,Medium
Quess Corp,Service,Associate Software Engineer,Fresher,3,3,Hr Interview,Self Assessment,Medium
Quess Corp,Service,Associate Software Engineer,2 Years,4,1,Online Assessment,Data Structures & Algorithms,Medium
Quess Corp,Service,Associate Software Engineer,2 Years,4,1,Online Assessment,Data Structures & Algorithms,Medium
Quess Corp,Service,Associate Software Engineer,2 Years,4,1,Online Assessment,Aptitude & Reasoning,Medium
Quess Corp,Service,Associate Software Engineer,2 Years,4,2,Technical Interview,Cloud Computing,Medium
Quess Corp,Service,Associate Software Engineer,2 Years,4,2,Technical Interview,Operating System,Easy
Quess Corp,Service,Associate Software Engineer,2 Years,4,2,Technical Interview,Data Structures & Algorithms,Hard
Quess Corp,Service,Associate Software Engineer,2 Years,4,3,Hr Interview,Career Goals,Easy
Quess Corp,Service,Associate Software Engineer,2 Years,4,3,Hr Interview,Self Assessment,Easy
Quess Corp,Service,Associate Software Engineer,2 Years,4,4,Managerial Interview,Team & Leadership,Medium
Quess Corp,Service,Associate Software Engineer,2 Years,4,4,Managerial Interview,Project Discussion,Medium
TeamLease,Service,Graduate Engineer Trainee,3 Years,4,1,Online Assessment,Aptitude & Reasoning,Easy
TeamLease,Service,Graduate Engineer Trainee,3 Years,4,1,Online Assessment,OOPs,Medium
TeamLease,Service,Graduate Engineer Trainee,3 Years,4,1,Online Assessment,Data Structures & Algorithms,Medium
TeamLease,Service,Graduate Engineer Trainee,3 Years,4,2,Technical Interview,Data Structures & Algorithms,Hard
TeamLease,Service,Graduate Engineer Trainee,3 Years,4,2,Technical Interview,Dynamic Programming,Hard
TeamLease,Service,Graduate Engineer Trainee,3 Years,4,2,Technical Interview,CI/CD,Hard
TeamLease,Service,Graduate Engineer Trainee,3 Years,4,3,Hr Interview,Behavioral Questions,Medium
TeamLease,Service,Graduate Engineer Trainee,3 Years,4,3,Hr Interview,Team & Leadership,Easy
TeamLease,Service,Graduate Engineer Trainee,3 Years,4,4,Managerial Interview,Team & Leadership,Medium
Randstad India,Service,Application Developer,5 Years,4,1,Online Assessment,SQL,Medium
Randstad India,Service,Application Developer,5 Years,4,1,Online Assessment,Aptitude & Reasoning,Medium
Randstad India,Service,Application Developer,5 Years,4,1,Online Assessment,Data Structures & Algorithms,Easy
Randstad India,Service,Application Developer,5 Years,4,2,Technical Interview,C++,Medium
Randstad India,Service,Application Developer,5 Years,4,2,Technical Interview,Data Structures & Algorithms,Medium
Randstad India,Service,Application Developer,5 Years,4,2,Technical Interview,Web Technologies,Hard
Randstad India,Service,Application Developer,5 Years,4,3,Hr Interview,Team & Leadership,Easy
Randstad India,Service,Application Developer,5 Years,4,3,Hr Interview,Behavioral Questions,Medium
Randstad India,Service,Application Developer,5 Years,4,4,Managerial Interview,Team & Leadership,Easy
Manpower Group India,Service,Business Analyst,3 Years,4,1,Online Assessment,Aptitude & Reasoning,Hard
Manpower Group India,Service,Business Analyst,3 Years,4,1,Online Assessment,Data Structures & Algorithms,Medium
Manpower Group India,Service,Business Analyst,3 Years,4,2,Technical Interview,Operating System,Hard
Manpower Group India,Service,Business Analyst,3 Years,4,2,Technical Interview,DBMS,Medium
Manpower Group India,Service,Business Analyst,3 Years,4,2,Technical Interview,Git,Hard
Manpower Group India,Service,Business Analyst,3 Years,4,3,Hr Interview,Career Goals,Easy
Manpower Group India,Service,Business Analyst,3 Years,4,3,Hr Interview,Salary Discussion,Medium
Manpower Group India,Service,Business Analyst,3 Years,4,4,Managerial Interview,Team & Leadership,Medium
UST Global,Service,IT Analyst,5 Years,4,1,Online Assessment,OOPs,Medium
UST Global,Service,IT Analyst,5 Years,4,1,Online Assessment,Python,Medium
UST Global,Service,IT Analyst,5 Years,4,1,Online Assessment,Verbal Ability,Easy
UST Global,Service,IT Analyst,5 Years,4,2,Technical Interview,Operating System,Easy
UST Global,Service,IT Analyst,5 Years,4,2,Technical Interview,Data Structures & Algorithms,Easy
UST Global,Service,IT Analyst,5 Years,4,2,Technical Interview,ETL Concepts,Medium
UST Global,Service,IT Analyst,5 Years,4,3,Hr Interview,Team & Leadership,Medium
UST Global,Service,IT Analyst,5 Years,4,3,Hr Interview,Project Discussion,Easy
UST Global,Service,IT Analyst,5 Years,4,4,Managerial Interview,Team & Leadership,Easy
Virtusa,Service,Software Engineer,5 Years,4,1,Online Assessment,Data Structures & Algorithms,Medium
Virtusa,Service,Software Engineer,5 Years,4,1,Online Assessment,Python,Medium
Virtusa,Service,Software Engineer,5 Years,4,2,Technical Interview,Operating System,Hard
Virtusa,Service,Software Engineer,5 Years,4,2,Technical Interview,Java,Hard
Virtusa,Service,Software Engineer,5 Years,4,2,Technical Interview,Security,Hard
Virtusa,Service,Software Engineer,5 Years,4,3,Hr Interview,Behavioral Questions,Medium
Virtusa,Service,Software Engineer,5 Years,4,3,Hr Interview,Project Discussion,Easy
Virtusa,Service,Software Engineer,5 Years,4,4,Managerial Interview,Team & Leadership,Hard
CSS Corp,Service,SAP Consultant,3 Years,4,1,Online Assessment,SQL,Easy
CSS Corp,Service,SAP Consultant,3 Years,4,1,Online Assessment,Data Structures & Algorithms,Medium
CSS Corp,Service,SAP Consultant,3 Years,4,1,Online Assessment,Aptitude & Reasoning,Easy
CSS Corp,Service,SAP Consultant,3 Years,4,2,Technical Interview,System Design,Hard
CSS Corp,Service,SAP Consultant,3 Years,4,2,Technical Interview,Security,Medium
CSS Corp,Service,SAP Consultant,3 Years,4,2,Technical Interview,CI/CD,Hard
CSS Corp,Service,SAP Consultant,3 Years,4,3,Hr Interview,Behavioral Questions,Easy
